,Subject Area,Published,Total Citations,Average Citations,Top 3 Papers
165,Histology,47,240.0,5.1063829787234045,"1. Regional thickness of facial skin and superficial fat: Application to the minimally invasive procedures (27.0 cites)
2. Anatomical and Ultrasonography-Based Investigation to Localize the Arteries on the Central Forehead Region During the Glabellar Augmentation Procedure (17.0 cites)
3. Clinical evaluation of tumour-infiltrating lymphocytes as a prognostic factor in patients with human papillomavirus-associated oropharyngeal squamous cell carcinoma (14.0 cites)"
300,Sensory Systems,21,232.0,11.047619047619047,"1. Agreement of Anterior Segment Parameters Obtained From Swept-Source Fourier-Domain and Time-Domain Anterior Segment Optical Coherence Tomography (33.0 cites)
2. Association between HLA-B ∗ 44:03-HLA-C ∗ 07:01 haplotype and cold medicine-related Stevens-Johnson syndrome with severe ocular complications in Thailand (31.0 cites)
3. Differences in taste perception and spicy preference: A thai-japanese cross-cultural study (30.0 cites)"
334,Veterinary (miscellaneous),33,230.0,6.96969696969697,"1. Major swine viral diseases: an Asian perspective after the African swine fever introduction (27.0 cites)
2. Antiviral activities of Clinacanthus nutans (Burm.f.) Lindau extract against Cyprinid herpesvirus 3 in koi (Cyprinus carpio koi) (23.0 cites)
3. Efficacy of heat-killed and formalin-killed vaccines against Tilapia tilapinevirus in juvenile Nile tilapia (Oreochromis niloticus) (19.0 cites)"
137,Forestry,35,230.0,6.571428571428571,"1. Neuro-fuzzy estimation of reference crop evapotranspiration by neuro fuzzy logic based on weather conditions (27.0 cites)
2. Good practice and lesson learned in promoting vetiver as solution for slope stabilisation and erosion control in Thailand (26.0 cites)
3. Hydrothermal liquefaction of microalgae using Fe3O4 nanostructures as efficient catalyst for the production of bio-oil: Optimization of reaction parameters by response surface methodology (22.0 cites)"
1,Acoustics and Ultrasonics,12,226.0,18.833333333333332,"1. Response surface methodology for optimization of cinnamon essential oil nanoemulsion with improved stability and antifungal activity (133.0 cites)
2. Ultrasonically-assisted surface modified TiO2/rGO/CeO2 heterojunction photocatalysts for conversion of CO2 to methanol and ethanol (39.0 cites)
3. Optimization of ultrasound extraction of functional compound from makiang seed by response surface methodology and antimicrobial activity of optimized extract with its application in orange juice (26.0 cites)"
130,Experimental and Cognitive Psychology,26,224.0,8.615384615384615,"1. To which world regions does the valence–dominance model of social perception apply? (91.0 cites)
2. A multi-country test of brief reappraisal interventions on emotions during the COVID-19 pandemic (60.0 cites)
3. Situational factors shape moral judgements in the trolley dilemma in Eastern, Southern and Western countries in a culturally diverse sample (14.0 cites)"
191,Linguistics and Language,134,224.0,1.671641791044776,"1. A new Chinatown? Authenticity and conflicting discourses on Pracha Rat Bamphen Road (13.0 cites)
2. Thai Norms for Name, Image, and Category Agreement, Object Familiarity, Visual Complexity, Manipulability, and Age of Acquisition for 480 Color Photographic Objects (13.0 cites)
3. Rational LAMOL: A rationale-based lifelong learning framework (11.0 cites)"
198,Management and Accounting (miscellaneous),48,221.0,4.604166666666667,"1. Does board gender diversity matter? Evidence from hostile takeover vulnerability (22.0 cites)
2. Does the market for corporate control influence executive risk-taking incentives? Evidence from takeover vulnerability (22.0 cites)
3. A consumer-oriented segmentation study on edible insects in Switzerland and Thailand (20.0 cites)"
24,Arts and Humanities (miscellaneous),74,219.0,2.9594594594594597,"1. Is the fourth industrial revolution a panacea? Risks toward the fourth industrial revolution: Evidence in the Thai economy (55.0 cites)
2. Multi-level scaffolding: A novel approach of Physics Teacher Development Program for promoting content knowledge mastery (12.0 cites)
3. Feeling Good by Doing Good: A Selfish Motivation for Ethical Choice (11.0 cites)"
199,Management of Technology and Innovation,74,215.0,2.9054054054054053,"1. The study of the causal relationship between innovativeness and entrepreneurial intention among undergraduate students (32.0 cites)
2. When art meets mall: impact on shopper responses (27.0 cites)
3. Research trends in Belt and Road Initiative studies on logistics, supply chains, and transportation sector (16.0 cites)"
189,Library and Information Sciences,35,213.0,6.085714285714285,"1. CU-BEMS, smart building electricity consumption and indoor environmental sensor datasets (35.0 cites)
2. Discharge profile of a zinc-air flow battery at various electrolyte flow rates and discharge currents (31.0 cites)
3. Discharge performance and dynamic behavior of refuellable zinc-air battery (30.0 cites)"
185,Language and Linguistics,132,207.0,1.5681818181818181,"1. Thai Norms for Name, Image, and Category Agreement, Object Familiarity, Visual Complexity, Manipulability, and Age of Acquisition for 480 Color Photographic Objects (13.0 cites)
2. Rational LAMOL: A rationale-based lifelong learning framework (11.0 cites)
3. A Corpus-Based Study of English Synonyms: Chance and Opportunity (11.0 cites)"
302,Small Animals,28,205.0,7.321428571428571,"1. Major swine viral diseases: an Asian perspective after the African swine fever introduction (27.0 cites)
2. Reproductive biology and biotechnologies in wild felids (22.0 cites)
3. The expression of kisspeptin and its receptor in the domestic cat ovary and uterus in different stages of the ovarian cycle (21.0 cites)"
145,Genetics and Molecular Biology (miscellaneous),27,196.0,7.2592592592592595,"1. One-step genetic correction of hemoglobin E/beta-thalassemia patient-derived iPSCs by the CRISPR/Cas9 system (37.0 cites)
2. A method for the isolation and characterization of mycosporine-like amino acids from cyanobacteria (29.0 cites)
3. Basic fibroblast growth factor regulates phosphate/pyrophosphate regulatory genes in stem cells isolated from human exfoliated deciduous teeth (27.0 cites)"
2,Advanced and Specialized Nursing,16,194.0,12.125,"1. Intravenous Glibenclamide Reduces Lesional Water Uptake in Large Hemispheric Infarction (48.0 cites)
2. Cerebellar Microbleed Distribution Patterns and Cerebral Amyloid Angiopathy: A Magnetic Resonance Imaging and Pathology-Based Study (36.0 cites)
3. A randomized controlled study of dose-finding, efficacy, and safety of mulberry leaves on glycemic profiles in obese persons with borderline diabetes (30.0 cites)"
69,Computer Graphics and Computer-Aided Design,46,192.0,4.173913043478261,"1. Immuno-informatics driven proteome-wide investigation revealed novel peptide-based vaccine targets against emerging multiple drug resistant Providencia stuartii (26.0 cites)
2. Molecular modelling investigation for drugs and nutraceuticals against protease of SARS-CoV-2 (23.0 cites)
3. Low susceptibility of asunaprevir towards R155K and D168A point mutations in HCV NS3/4A protease: A molecular dynamics simulation (23.0 cites)"
66,Computational Mathematics,52,188.0,3.6153846153846154,"1. Modified finite integration method using chebyshev polynomial for solving linear differential equations (18.0 cites)
2. Enthalpy stabilization of superconductivity in an alloying S-P-H system: First-principles cluster expansion study under high pressure (17.0 cites)
3. Separation of nitrogen dioxide from the gas mixture with nitrogen by use of ZIF materials; computer simulation studies (14.0 cites)"
4,Aging,19,184.0,9.68421052631579,"1. Lifespan extending and oxidative stress resistance properties of a leaf extracts from anacardium occidentale L. In caenorhabditis elegans (53.0 cites)
2. Antiaging, stress resistance, and neuroprotective efficacies of cleistocalyx nervosum var. paniala fruit extracts using caenorhabditis elegans model (29.0 cites)
3. Rural-urban gaps in health care utilization among older Thais: The role of family support (23.0 cites)"
229,Neuropsychology and Physiological Psychology,16,180.0,11.25,"1. The glutathione system in Parkinson's disease and its progression (63.0 cites)
2. Neurodevelopmental pathways in bipolar disorder (44.0 cites)
3. The role of hypernitrosylation in the pathogenesis and pathophysiology of neuroprogressive diseases (24.0 cites)"
127,Equine,24,177.0,7.375,"1. Reproductive biology and biotechnologies in wild felids (22.0 cites)
2. The expression of kisspeptin and its receptor in the domestic cat ovary and uterus in different stages of the ovarian cycle (21.0 cites)
3. L-arginine supplementation in sow diet during late gestation decrease stillborn piglet, increase piglet birth weight and increase immunoglobulin G concentration in colostrum (20.0 cites)"
0,Accounting,39,174.0,4.461538461538462,"1. Key performance indicators of sustainable port: Case study of the eastern economic corridor in Thailand (18.0 cites)
2. The effect of COVID-19 on the global stock market (17.0 cites)
3. Understanding rural Chinese consumers’ behavior: A stimulus–organism–response (S-O-R) perspective on Huawei’s brand loyalty in China (17.0 cites)"
169,Human Factors and Ergonomics,12,174.0,14.5,"1. The effects of breaks on low back pain, discomfort, and work productivity in office workers: A systematic review of randomized and non-randomized controlled trials (68.0 cites)
2. Perceived musculoskeletal discomfort and its association with postural shifts during 4-h prolonged sitting in office workers (39.0 cites)
3. Universal models of colour emotion and colour harmony (36.0 cites)"
328,Toxicology and Pharmaceutics (miscellaneous),33,166.0,5.03030303030303,"1. Therapeutic effect of okra (Abelmoschus esculentus moench) pods extract on streptozotocin-induced type-2 diabetic mice (35.0 cites)
2. Development of paper-based analytical devices for minimizing the viscosity effect in human saliva (30.0 cites)
3. Development of amphotericin B nanosuspensions for fungal keratitis therapy: effect of self-assembled γ-cyclodextrin (14.0 cites)"
20,Archeology (arts and humanities),15,165.0,11.0,"1. Time marker of 137Cs fallout maximum in lake sediments of Northwest China (41.0 cites)
2. Late Holocene hydroclimatic variation in central Asia and its response to mid-latitude Westerlies and solar irradiance (35.0 cites)
3. Late Middle Pleistocene ecology and climate in Northeastern Thailand inferred from the stable isotope analysis of Khok Sung herbivore tooth enamel and the land mammal cenogram (26.0 cites)"
317,Stratigraphy,11,163.0,14.818181818181818,"1. Sustainable reuse of dredged sediments as pavement materials by cement and fly ash stabilization (55.0 cites)
2. Evaluating model outputs using integrated global speleothem records of climate change since the last glacial (33.0 cites)
3. Repurposing of stabilised dredged lakebed sediment in road base construction (25.0 cites)"
19,Archeology,15,163.0,10.866666666666667,"1. Time marker of 137Cs fallout maximum in lake sediments of Northwest China (41.0 cites)
2. Late Holocene hydroclimatic variation in central Asia and its response to mid-latitude Westerlies and solar irradiance (35.0 cites)
3. Late Middle Pleistocene ecology and climate in Northeastern Thailand inferred from the stable isotope analysis of Khok Sung herbivore tooth enamel and the land mammal cenogram (26.0 cites)"
29,Automotive Engineering,60,148.0,2.466666666666667,"1. Modeling and Control of Multiphase Interleaved Fuel-Cell Boost Converter Based on Hamiltonian Control Theory for Transportation Applications (27.0 cites)
2. Pricing Environmental Externality in Traffic Networks Mixed with Fuel Vehicles and Electric Vehicles (15.0 cites)
3. Dynamic feedback control of day-to-day traffic disequilibrium process (10.0 cites)"
188,Leisure and Hospitality Management,30,146.0,4.866666666666666,"1. The influence of emotional response to interior color on restaurant entry decision (54.0 cites)
2. Green behavior at work of hospitality and tourism employees: evidence from IGSCA-SEM and fsQCA (19.0 cites)
3. Investigating residents’ support for Muslim tourism: the application of IGSCA-SEM and fsQCA (14.0 cites)"
324,Tourism,30,146.0,4.866666666666666,"1. The influence of emotional response to interior color on restaurant entry decision (54.0 cites)
2. Green behavior at work of hospitality and tourism employees: evidence from IGSCA-SEM and fsQCA (19.0 cites)
3. Investigating residents’ support for Muslim tourism: the application of IGSCA-SEM and fsQCA (14.0 cites)"
323,Theoretical Computer Science,56,140.0,2.5,"1. Gender and Age Classification Enabled Blockschain Security Mechanism for Assisting Mobile Application (18.0 cites)
2. Privacy for Healthcare Data Using the Byzantine Consensus Method (15.0 cites)
3. Analytical formula for conditional expectations of path-dependent product of polynomial and exponential functions of extended Cox–Ingersoll–Ross process (11.0 cites)"
162,Health Professions (miscellaneous),48,131.0,2.7291666666666665,"1. Influence of clitoria ternatea flower extract on the in vitro enzymatic digestibility of starch and its application in bread (24.0 cites)
2. Physicochemical properties of Hom Nil (Oryza sativa) rice flour as gluten free ingredient in bread (20.0 cites)
3. Physicochemical and functional characteristics of rd43 rice flour and its food application (10.0 cites)"
275,Political Science and International Relations,62,129.0,2.0806451612903225,"1. Path to Centralization and Development: Evidence from Siam (11.0 cites)
2. Liberalism against the people: Learning to live with coups d’état (9.0 cites)
3. International investment arbitration in Thailand: Limiting contract-based claims while maintaining treaty-based abbrev isds (8.0 cites)"
14,Anthropology,50,125.0,2.5,"1. An analysis of white-handed gibbon male song reveals speech-like phrases (25.0 cites)
2. Short dispersal distance of males in a wild white-handed gibbon (Hylobates lar) population (14.0 cites)
3. Luminescence dating of brick constructions being part of Songkhla City Wall, Southern Thailand (9.0 cites)"
3,Aerospace Engineering,30,121.0,4.033333333333333,"1. Dynamic Responses of Interspersed Railway Tracks to Moving Train Loads (29.0 cites)
2. Predicting judicial decisions of criminal cases from Thai supreme court using bi-directional gru with attention mechanism (24.0 cites)
3. Nonlinear Analysis for Bending, Buckling and Post-buckling of Nano-Beams with Nonlocal and Surface Energy Effects (21.0 cites)"
104,Econometrics and Finance (miscellaneous),40,117.0,2.925,"1. The effect of COVID-19 on the global stock market (17.0 cites)
2. Financial development, market freedom, political stability, economic growth and CO2 emissions: An unexplored nexus in asean countries (16.0 cites)
3. Qualitative exploration of pharmacist care for herbal and dietary supplement users in Thai community pharmacies (12.0 cites)"
82,Cultural Studies,65,114.0,1.7538461538461538,"1. A new Chinatown? Authenticity and conflicting discourses on Pracha Rat Bamphen Road (13.0 cites)
2. Coloured Judgements? The Work of the Thai Constitutional Court, 1998–2016 (12.0 cites)
3. Infrastructure in the Making: The Chao Phraya Dam and the Dance of Agency (7.0 cites)"
166,History,74,108.0,1.4594594594594594,"1. Ontological politics of hydrosocial territories in the Salween River basin, Myanmar/Burma (21.0 cites)
2. The Late Middle Miocene Mae Moh Basin of Northern Thailand: The Richest Neogene Assemblage of Carnivora from Southeast Asia and a Paleobiogeographic Analysis of Miocene Asian Carnivorans (7.0 cites)
3. Infrastructure in the Making: The Chao Phraya Dam and the Dance of Agency (7.0 cites)"
23,Arts and Humanities (all),94,107.0,1.1382978723404256,"1. A simple method for measuring inequality (42.0 cites)
2. Understanding the Antecedents and Consequences of Green Human Capital (12.0 cites)
3. A simple method for estimating the Lorenz curve (8.0 cites)"
186,Law,37,107.0,2.891891891891892,"1. Prevalence of Intimate Partner Violence in Thailand (22.0 cites)
2. Feeling Good by Doing Good: A Selfish Motivation for Ethical Choice (11.0 cites)
3. International investment arbitration in Thailand: Limiting contract-based claims while maintaining treaty-based abbrev isds (8.0 cites)"
150,Geophysics,28,101.0,3.607142857142857,"1. The Development of Late-Stage Continental Breakup: Seismic Reflection and Borehole Evidence from the Danakil Depression, Ethiopia (22.0 cites)
2. Paleomagnetic Study on the Permian Rocks of the Indochina Block and Its Implications for Paleogeographic Configuration and Northward Drifting of Cathaysialand in the Paleo-Tethys (21.0 cites)
3. Spatial variation of precipitable water vapor derived from GNSS CORS in Thailand (11.0 cites)"
89,Dentistry (miscellaneous),31,101.0,3.2580645161290325,"1. Optimization of exposure parameters in dental cone beam computed tomography using a 3-step approach (16.0 cites)
2. Effect of different cleansing agents and adhesive resins on bond strength of contaminated zirconia (16.0 cites)
3. Pressure transmission area and maximum pressure transmission of different thermoplastic resin denture base materials under impact load (15.0 cites)"
167,History and Philosophy of Science,23,100.0,4.3478260869565215,"1. Social capital, outpatient care utilization and choice between different levels of health facilities in rural and urban areas of Bhutan (31.0 cites)
2. Productive aging in developing Southeast Asia: Comparative analyses between Myanmar, Vietnam and Thailand (18.0 cites)
3. Providing regular care for grandchildren in Thailand: An analysis of the impact on grandparents’ health (15.0 cites)"
294,Reproductive Medicine,21,98.0,4.666666666666667,"1. Mesenchymal stem cells for restoring endometrial function: An infertility perspective (22.0 cites)
2. First-trimester pre-eclampsia biomarker profiles in Asian population: multicenter cohort study (20.0 cites)
3. Anti-Androgenic Effects Comparison Between Cyproterone Acetate and Spironolactone in Transgender Women: A Randomized Controlled Trial (13.0 cites)"
65,Complementary and Manual Therapy,11,96.0,8.727272727272727,"1. A randomized controlled study of dose-finding, efficacy, and safety of mulberry leaves on glycemic profiles in obese persons with borderline diabetes (30.0 cites)
2. Effects of Qigong practice in office workers with chronic non-specific low back pain: A randomized control trial (25.0 cites)
3. Calf stretching and plantar fascia-specific stretching for plantar fasciitis: A systematic review and meta-analysis (15.0 cites)"
159,Health Information Management,23,95.0,4.130434782608695,"1. MetaSleepLearner: A Pilot Study on Fast Adaptation of Bio-Signals-Based Sleep Stage Classifier to New Individual Subject Using Meta-Learning (37.0 cites)
2. SleepPoseNet: Multi-View Learning for Sleep Postural Transition Recognition Using UWB (36.0 cites)
3. Factors predicted with quality of life among hemodialysis patients in private hospital of Thailand (6.0 cites)"
187,Leadership and Management,16,94.0,5.875,"1. Work stress, perceived social support, self-efficacy and burnout among Chinese registered nurses (74.0 cites)
2. Lack of association between audiogram and hearing disability measures in mild cognitive impairment and dementia: What audiogram does not tell you (4.0 cites)
3. Reproductive health services: Attitudes and practice of japanese community pharmacists (3.0 cites)"
313,Statistical and Nonlinear Physics,20,93.0,4.65,"1. Two infinite families of resonant solutions for the Gross-Pitaevskii equation (13.0 cites)
2. Solvable Cubic Resonant Systems (13.0 cites)
3. Quantum resonant systems, integrable and chaotic (10.0 cites)"
211,Medical Laboratory Technology,24,92.0,3.8333333333333335,"1. Naked eye detection of the Mycobacterium tuberculosis complex by recombinase polymerase amplification—SYBR green I assays (18.0 cites)
2. Anticipation of Historical Exercise Patterns by a Novel Artificial Pancreas System Reduces Hypoglycemia during and after Moderate-Intensity Physical Activity in People with Type 1 Diabetes (18.0 cites)
3. A simple and low-cost portable paper-based ABO blood typing device for point-of-care testing (16.0 cites)"
263,Pharmacy,35,90.0,2.5714285714285716,"1. Qualitative exploration of pharmacist care for herbal and dietary supplement users in Thai community pharmacies (12.0 cites)
2. A randomized controlled trial of the impact of pharmacist-led patient-centered pharmaceutical care on patients’ medicine therapy-related quality of life (11.0 cites)
3. Association between polypharmacy and depression: a systematic review and meta-analysis (10.0 cites)"
68,Computational Theory and Mathematics,36,89.0,2.4722222222222223,"1. Rational LAMOL: A rationale-based lifelong learning framework (11.0 cites)
2. Exploring Home and Work Locations in a City from Mobile Phone Data (10.0 cites)
3. Domain adaptation of Thai word segmentation models using stacked ensemble (10.0 cites)"
93,Developmental Neuroscience,10,87.0,8.7,"1. Integrated genome-wide Alu methylation and transcriptome profiling analyses reveal novel epigenetic regulatory networks associated with autism spectrum disorder (31.0 cites)
2. Treatment options in pediatric super-refractory status epilepticus (20.0 cites)
3. Clinical manifestations, treatment outcomes, and prognostic factors of pediatric anti-NMDAR encephalitis in tertiary care hospitals: A multicenter retrospective/prospective cohort study (19.0 cites)"
284,Public Administration,21,83.0,3.9523809523809526,"1. Examining the relationships between HR practices, organizational job embeddedness, job satisfaction, and quit intention: Evidence from Thai accountants (23.0 cites)
2. Leadership that matters: creating cultures of academic optimism that support teacher learning in Thailand (15.0 cites)
3. Reforming government public accountability: the case of Thailand (9.0 cites)"
153,Gerontology,15,82.0,5.466666666666667,"1. Rural-urban gaps in health care utilization among older Thais: The role of family support (23.0 cites)
2. Effectiveness of Cannabinoids for Treatment of Dementia: A Systematic Review of Randomized Controlled Trials (19.0 cites)
3. Is dynapenia associated with the onset and persistence of depressive and anxiety symptoms among older adults? Findings from the Irish longitudinal study on ageing (12.0 cites)"
62,Communication,44,75.0,1.7045454545454546,"1. Experiences of patients with coronavirus in the covid-19 pandemic era in Indonesia (13.0 cites)
2. An approach to YouTubers' children in Thailand. The case of minors as specialists in toys Una aproximación a los niños Youtubers tailandeses. El caso de los menores como prescriptores de juguetes (7.0 cites)
3. The never changing story: Eight decades of the government public relations department of Thailand (6.0 cites)"
251,Orthodontics,30,75.0,2.5,"1. Corrosion of metal orthodontic brackets and archwires caused by fluoride-containing products: Cytotoxicity, metal ion release and surface roughness (15.0 cites)
2. Relationship between mandibular symphysis dimensions and mandibular anterior alveolar bone thickness as assessed with cone-beam computed tomography (12.0 cites)
3. Exposure to the oral environment enhances the corrosion of metal orthodontic appliances caused by fluoride-containing products: Cytotoxicity, metal ion release, and surface roughness (7.0 cites)"
192,Literature and Literary Theory,58,73.0,1.2586206896551724,"1. thai university student travel behavior: an extension of theory of planned behavior (7.0 cites)
2. Constructing an academic thai plagiarism corpus for benchmarking plagiarism detection systems (6.0 cites)
3. Tropical Gothic: Arts, humanities and social sciences (6.0 cites)"
84,Decision Sciences (miscellaneous),36,71.0,1.9722222222222223,"1. Predicting judicial decisions of criminal cases from Thai supreme court using bi-directional gru with attention mechanism (24.0 cites)
2. UNDERSTANDING DIGITAL SOCIAL RESPONSIBILITY IN THE SOCIAL MEDIA CONTEXT: EVIDENCE FROM THAILAND COMPRENSIÓN DE LA RESPONSABILIDAD SOCIAL DIGITAL EN EL CONTEXTO DE LAS REDES SOCIALES: EVIDENCIA DE TAILANDIA (9.0 cites)
3. Hotel Service Quality Factors among Different Cultures (5.0 cites)"
210,Media Technology,43,71.0,1.6511627906976745,"1. Recognizing the illegal parking patterns of cars on the road in front of the bus stop using the support vector machine (10.0 cites)
2. Image Enhancement and Quality Assessment Methods in Turbid Water: A Review Article (6.0 cites)
3. Relevant factors and classification of student alcohol consumption (5.0 cites)"
9,Analysis,26,70.0,2.6923076923076925,"1. Essential ideals and essential fuzzy ideals in semigroups (12.0 cites)
2. A Novel Analytical Formula for the Discounted Moments of the ECIR Process and Interest Rate Swaps Pricing (8.0 cites)
3. Numerical solutions for systems of fractional and classical integro-differential equations via finite integration method based on shifted chebyshev polynomials (8.0 cites)"
75,Computers in Earth Sciences,10,69.0,6.9,"1. Stand age estimation of rubber (Hevea brasiliensis) plantations using an integrated pixel- and object-based tree growth model and annual Landsat time series (29.0 cites)
2. Spatial Evolution of Coastal Tourist City Using the Dyna-CLUE Model in Koh Chang of Thailand during 1990–2050 (12.0 cites)
3. Spatial variation of precipitable water vapor derived from GNSS CORS in Thailand (11.0 cites)"
94,Developmental and Educational Psychology,17,67.0,3.9411764705882355,"1. Prevention of vaccine-matched and mismatched influenza in children aged 6–35 months: a multinational randomised trial across five influenza seasons (43.0 cites)
2. Effect of early screen media multitasking on behavioural problems in school-age children (8.0 cites)
3. Measurement and Determinants of Quality of Life of Older Adults in Ho Chi Minh City, Vietnam (6.0 cites)"
8,Algebra and Number Theory,33,66.0,2.0,"1. Essential ideals and essential fuzzy ideals in semigroups (12.0 cites)
2. Self-conjugate-reciprocal irreducible monic factors of xn − 1 over finite fields and their applications (7.0 cites)
3. Convergence analysis of gradient-based iterative algorithms for a class of rectangular Sylvester matrix equations based on Banach contraction principle (7.0 cites)"
52,Chemical Health and Safety,8,66.0,8.25,"1. A comparison of the nephrotoxicity of low doses of cadmium and lead (23.0 cites)
2. Relationship Between Noise-Related Risk Perception, Knowledge, and the Use of Hearing Protection Devices Among Para Rubber Wood Sawmill Workers (19.0 cites)
3. Untapped Potential: Applying Microbubble and Nanobubble Technology in Water and Wastewater Treatment and Ecological Restoration (12.0 cites)"
207,Mathematics (miscellaneous),8,65.0,8.125,"1. Designing a Virtual Learning Environment System for Teaching Twenty-First Century Skills to Higher Education Students in ASEAN (41.0 cites)
2. Analytical formula for conditional expectations of path-dependent product of polynomial and exponential functions of extended Cox–Ingersoll–Ross process (11.0 cites)
3. AN ANALYTICAL OPTION PRICING FORMULA for MEAN-REVERTING ASSET with TIME-DEPENDENT PARAMETER (6.0 cites)"
85,Demography,19,57.0,3.0,"1. Health prospects of older persons in Thailand: the role of education (13.0 cites)
2. The global compacts and the dilemma of children in immigration detention (6.0 cites)
3. Trajectories of cognitive ageing among thai later-life adults: The role of education using the characteristics approach (6.0 cites)"
204,Maternity and Midwifery,12,49.0,4.083333333333333,"1. Growth, Body Composition, and Neurodevelopmental Outcomes at 2 Years among Preterm Infants Fed an Exclusive Human Milk Diet in the Neonatal Intensive Care Unit: A Pilot Study (11.0 cites)
2. Depression and domestic violence experiences among asian women: A systematic review (10.0 cites)
3. Knowledge, attitude, and practices (KAP) survey towards pelvic floor muscle training (PFMT) among pregnant women (10.0 cites)"
235,Numerical Analysis,17,42.0,2.4705882352941178,"1. Modified finite integration method using chebyshev polynomial for solving linear differential equations (18.0 cites)
2. Closed-form formulas for conditional moments of inhomogeneous Pearson diffusion processes (11.0 cites)
3. On the bisymmetric nonnegative inverse eigenvalue problem (2.0 cites)"
336,Visual Arts and Performing Arts,50,39.0,0.78,"1. Design and Construction Method of a 3D Concrete Printing Self-Supporting Curvilinear Pavilion (7.0 cites)
2. Innovative PLC training laboratory for developing industry 4.0 skills (5.0 cites)
3. Editorial Metaverse and Crypto Art during the COVID-19 Pandemic (4.0 cites)"
237,Nursing (miscellaneous),9,34.0,3.7777777777777777,"1. Antibiofilm activity and cytotoxicity of silk sericin against Streptococcus mutans bacteria in biofilm: An in vitro study (9.0 cites)
2. High dose oral Vitamin C and mesenchymal stem cells aid wound healing in a diabetic mouse model (8.0 cites)
3. Community Nurses’ Experiences Regarding the Meaning and Promotion of Healthy Aging in Northeastern Thailand (5.0 cites)"
190,Life-span and Life-course Studies,9,34.0,3.7777777777777777,"1. Caring for Thai Older Persons With Long-Term Care Needs (19.0 cites)
2. A cross-national analysis of the psychometric properties of the geriatric anxiety inventory (5.0 cites)
3. Who supports intergenerational redistribution policy? Evidence from old-age allowance system in Thailand (4.0 cites)"
224,Music,32,32.0,1.0,"1. An investigation into the status of Thailand's music education systems and organisation (8.0 cites)
2. Editorial Metaverse and Crypto Art during the COVID-19 Pandemic (4.0 cites)
3. Improvisation, thang, and Thai musical structure (4.0 cites)"
77,Conservation,34,32.0,0.9411764705882353,"1. Master planning for conservation and development of krung rattanakosin 2032 (5.0 cites)
2. Applying the historic urban landscape approach to the identification of urban heritage attributes of Bangkok's old town (5.0 cites)
3. The commodification of public spaces on Khao San road (3.0 cites)"
96,Discrete Mathematics and Combinatorics,22,27.0,1.2272727272727273,"1. The joint distribution of the marginals of multipartite random quantum states (6.0 cites)
2. Hulls of cyclic codes over Z4 (3.0 cites)
3. An improvement of convergence rate in the local limit theorem for integral-valued random variables (3.0 cites)"
244,Oncology (nursing),7,26.0,3.7142857142857144,"1. Supportive care needs: An aspect of Thai women with breast cancer undergoing chemotherapy (10.0 cites)
2. Serious Illness Conversations in advanced kidney disease: A mixed-methods implementation study (7.0 cites)
3. Death acceptance from a Thai Buddhist perspective: A qualitative study (6.0 cites)"
280,Psychiatric Mental Health,6,22.0,3.6666666666666665,"1. Is dynapenia associated with the onset and persistence of depressive and anxiety symptoms among older adults? Findings from the Irish longitudinal study on ageing (12.0 cites)
2. Validation of the Thai version of the short Boston Naming Test (T-BNT) in patients with Alzheimer’s dementia and mild cognitive impairment: clinical and biomarker correlates. (6.0 cites)
3. The Effect of Breathing Exercise on Nicotine Withdrawal Symptoms, Cigarette Cravings, and Affect (3.0 cites)"
139,Fundamentals and Skills,5,22.0,4.4,"1. Antibiofilm activity and cytotoxicity of silk sericin against Streptococcus mutans bacteria in biofilm: An in vitro study (9.0 cites)
2. High dose oral Vitamin C and mesenchymal stem cells aid wound healing in a diabetic mouse model (8.0 cites)
3. Benefits of sucrose octasulfate (TLC-NOSF) dressings in the treatment of chronic wounds: A systematic review (4.0 cites)"
193,Logic,16,21.0,1.3125,"1. Some properties of infinite factorials (4.0 cites)
2. Factorials and the finite sequences of sets (4.0 cites)
3. The finite subsets and the permutations with finitely many non-fixed points of a set (3.0 cites)"
264,Philosophy,15,21.0,1.4,"1. Exploring the nexus between emotional dissonance, leadership, organizational commitment, job satisfaction and intention to leave among medical professionals in Thailand Explorando el nexo entre la disonancia emocional, el liderazgo, el compromiso organizacional, la satisfacción laboral y la intención de renunciar de los profesionales médicos en Tailandia (8.0 cites)
2. Machine hermeneutics, postphenomenology, and facial recognition technology (4.0 cites)
3. The Thailand national AI ethics guideline: an analysis (3.0 cites)"
83,Decision Sciences (all),4,17.0,4.25,"1. Mapping groundwater potential zones in Kanchanaburi Province, Thailand by integrating of analytic hierarchy process, frequency ratio, and random forest (7.0 cites)
2. Optimal collection of medical specimens and delivery to central laboratory (6.0 cites)
3. Optimizing the liquidity parameter of logarithmic market scoring rules prediction markets (2.0 cites)"
149,Geometry and Topology,11,16.0,1.4545454545454546,"1. Breathing modes, quartic nonlinearities and effective resonant systems (5.0 cites)
2. iTSA: an improved Tunicate Swarm Algorithm for defensive resource assignment problem (2.0 cites)
3. On the bisymmetric nonnegative inverse eigenvalue problem (2.0 cites)"
